ANO,COD_MUNICIPIO,NOME_MUNICIPIO,DEPENDENCIA_ADM,MEDIA_GERAL_CN,MEDIA_GERAL_CH,MEDIA_GERAL_LC,MEDIA_GERAL_MT,MEDIA_GERAL_REDACAO,MEDIA_CN_F,MEDIA_CH_F,MEDIA_LC_F,MEDIA_MT_F,MEDIA_REDACAO_F,MEDIA_CN_M,MEDIA_CH_M,MEDIA_LC_M,MEDIA_MT_M,MEDIA_REDACAO_M,TAXA_APROVACAO_3S,NOTA_SAEB_MT,NOTA_SAEB_LC,IDEB,PIB_MUNICIPIO,PIB_PER_CAPITA,VALOR_ADM_PUBLICA,ACESSO_A_INTERNET(%),ALUNOS_COM_ACESSO_A_INTERNET(%),ESCOLAS_COM_LABORATÓRIO_DE_INFORMÁTICA(%),ESCOLAS_COM_DESKTOP_PARA_ALUNOS(%),ESCOLAS_COM COMPUTADOR_PORTATIL_PARA_ALUNOS(%),ESCOLAS_COM_TABLET_PARA _ALUNOS(%),ESCOLAS_COM_EQUIPAMENTOS_PARA_ACESSO_A_INTERNET_DOS_ALUNOS(%),ESCOLAS_COM_ATENDIMENTO_EDUCACIONAL_ESPECIALIZADO(%),ESCOLAS_COM_EJA_NO_ENSINO_MEDIO(%),TOTAL_DE_ESCOLAS_POR_DEPENDENCIA
2021,2513802,Santa Teresinha,2,465.16,476.76,427.16,536.6,628.0,427.25,424.95,405.0,517.2,620.0,490.43,511.3,441.93,549.53,633.33,100.0,,,,57190.951,12569.44,30096.52,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2513851,Santo André,2,435.4,457.73,468.37,465.1,526.67,450.3,479.25,449.3,467.0,510.0,405.6,414.7,506.5,461.3,560.0,100.0,,,,29350.314,11758.94,17850.349,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2021,2513901,São Bento,2,453.9,476.89,470.7,501.17,604.06,444.62,475.87,455.72,461.77,593.71,465.09,478.11,488.77,548.71,616.55,84.8,,,,567017.399,16364.14,201738.435,100.0,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,2
2021,2513927,São Bentinho,2,435.15,428.52,453.51,479.17,436.25,430.09,414.85,433.08,465.67,578.18,446.28,458.58,498.46,508.86,124.0,100.0,270.65,271.32,4.6,55030.251,11957.9,28428.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,1
2021,2513943,São Domingos do Cariri,3,531.17,576.73,537.6,560.43,606.67,436.2,531.4,412.8,379.7,680.0,578.65,599.4,600.0,650.8,570.0,91.7,290.77,290.43,4.7,28699.162,10850.34,18289.559,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,1
2021,2513968,São Domingos,2,461.95,489.32,471.25,430.0,536.67,449.4,432.07,459.4,379.83,573.33,474.5,546.57,483.1,480.17,500.0,100.0,256.03,271.03,4.3,36166.948,11595.69,21273.613,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2513984,São Francisco,2,440.36,452.45,435.2,470.55,686.0,424.31,442.94,425.56,471.01,694.29,477.8,474.63,457.7,469.47,666.67,100.0,260.31,269.84,4.4,39118.053,11583.67,21859.096,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2021,2514008,São João do Cariri,2,455.82,456.26,460.95,472.38,621.74,443.89,441.33,460.16,463.28,598.67,478.2,484.25,462.42,489.44,665.0,100.0,264.32,268.16,4.4,55295.076,13260.21,28286.883,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2514107,São João do Tigre,2,422.82,473.68,456.05,462.2,632.0,412.13,519.6,560.07,529.37,860.0,427.4,454.0,411.47,433.41,534.29,100.0,,,,40920.275,9283.18,26607.243,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2514206,São José da Lagoa Tapada,2,457.24,474.85,477.47,503.83,500.0,437.7,466.16,472.11,498.75,437.5,509.33,498.03,491.77,517.37,666.67,100.0,268.08,260.3,4.4,71953.701,9440.27,39892.605,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2021,2514305,São José de Caiana,2,410.26,442.18,417.73,461.99,448.89,437.2,438.2,412.43,452.23,540.0,396.78,444.17,420.38,466.87,403.33,100.0,,,,55613.637,8697.78,36809.929,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2514404,São José de Espinharas,2,454.42,455.0,408.21,478.61,495.56,462.3,464.02,418.56,485.05,502.5,391.4,382.8,325.4,427.1,440.0,100.0,,,,54850.4,11844.18,28836.668,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1
2021,2514453,São José dos Ramos,2,417.35,434.0,440.1,475.15,630.0,417.35,434.0,440.1,475.15,630.0,,,,,,100.0,,,,86594.663,14343.99,36086.026,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2514503,São José de Piranhas,2,462.47,466.94,457.34,499.14,571.43,441.22,466.59,467.5,492.58,560.0,500.72,467.56,439.04,510.94,592.0,100.0,,,,230383.352,11289.98,111631.565,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,50.0,2
2021,2514552,São José de Princesa,2,410.42,430.45,417.08,457.7,550.0,416.47,429.97,422.73,455.37,553.33,392.3,431.9,400.1,464.7,540.0,100.0,239.33,247.04,3.7,34031.21,8730.43,19476.268,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2514602,São José do Bonfim,2,437.53,456.48,444.79,475.96,393.68,427.74,445.83,427.19,460.01,384.44,446.34,466.06,460.64,490.32,402.0,100.0,232.73,244.0,3.5,32366.109,8943.38,20144.06,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2514651,São José do Brejo do Cruz,2,432.52,431.72,440.12,462.19,544.62,449.88,484.78,462.08,449.17,583.33,417.64,386.24,421.3,473.36,511.43,100.0,,,,29091.416,15975.52,16418.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2021,2514701,São José do Sabugi,2,424.71,458.24,434.45,469.99,535.0,396.44,467.46,444.86,450.24,628.0,471.83,442.87,417.1,502.9,380.0,96.3,,,,125141.541,30132.81,26162.246,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2514800,São José dos Cordeiros,2,463.25,487.2,477.92,495.0,665.0,431.37,447.17,451.03,453.73,593.33,558.9,607.3,558.6,618.8,880.0,100.0,248.62,246.49,3.9,36927.255,10237.66,21056.249,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2514909,São Mamede,2,462.18,489.78,459.4,508.98,585.71,429.46,475.59,439.51,501.01,550.0,491.92,502.67,477.47,516.22,618.18,100.0,,,,82237.828,10705.26,41685.424,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2515005,São Miguel de Taipu,2,460.21,467.13,440.45,440.55,593.33,444.26,451.06,418.81,419.8,548.89,484.13,491.23,472.92,471.68,660.0,92.6,235.6,257.41,3.6,82625.82,11090.71,40451.336,100.0,50.0,50.0,100.0,50.0,0.0,50.0,0.0,50.0,2
2021,2515104,São Sebastião de Lagoa de Roça,2,462.11,484.87,478.53,463.29,625.71,465.89,482.48,474.58,458.27,631.67,457.08,488.04,483.81,469.98,617.78,100.0,,,,105790.91,8970.65,61465.482,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2021,2515302,Sapé,2,449.78,473.53,461.26,463.07,595.71,441.49,464.26,459.43,456.17,631.36,458.89,483.72,463.26,470.67,556.5,98.7,,,,675778.313,12756.07,275255.565,100.0,100.0,100.0,100.0,25.0,0.0,100.0,25.0,25.0,4
2021,2515401,São Vicente do Seridó,2,462.79,492.1,456.71,507.51,546.67,446.06,485.63,466.21,475.9,533.33,487.9,501.8,442.45,554.92,566.67,100.0,,,,89888.437,8232.3,60074.389,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2021,2515401,São Vicente do Seridó,3,416.8,559.4,513.4,403.4,560.0,416.8,559.4,513.4,403.4,560.0,,,,,,100.0,,,,89888.437,8232.3,60074.389,,,,,,,,,,
2021,2515500,Serra Branca,2,440.93,446.53,440.09,470.33,563.4,434.12,436.67,418.82,454.37,596.43,448.56,457.58,463.91,488.21,526.4,100.0,271.66,271.95,4.5,147661.657,10694.7,74002.823,66.67,66.67,66.67,100.0,0.0,0.0,66.67,0.0,66.67,3
2021,2515609,Serra da Raiz,2,438.22,501.32,439.6,466.75,620.0,432.1,516.63,445.98,477.38,643.33,456.6,455.4,420.45,434.85,550.0,96.0,250.28,266.12,4.0,37034.047,11892.76,22242.484,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2515708,Serra Grande,2,449.0,391.9,467.35,401.6,530.0,449.0,391.9,467.35,401.6,530.0,,,,,,100.0,,,,33183.293,11360.25,20535.819,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2515807,Serra Redonda,2,429.88,440.73,451.53,466.4,576.47,425.45,431.43,457.96,462.82,609.09,437.98,457.78,439.73,472.97,516.67,100.0,,,,71218.258,10172.58,38216.644,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2515906,Serraria,2,460.25,445.05,428.46,500.49,662.0,435.58,434.2,425.86,425.82,528.0,484.92,455.9,431.06,575.16,796.0,100.0,275.76,290.42,4.8,67689.935,11212.51,34484.454,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1
2021,2515930,Sertãozinho,2,451.22,417.85,430.44,486.35,475.0,395.7,435.2,500.75,441.0,740.0,469.73,412.07,407.0,501.47,386.67,96.5,,,,54676.315,10612.64,30224.946,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2515971,Sobrado,2,470.41,498.58,464.58,504.32,599.05,455.52,498.31,470.16,493.64,630.91,486.8,498.87,458.44,516.07,564.0,98.7,,,,112658.778,14360.58,45273.505,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2021,2516003,Solânea,2,466.34,487.11,468.41,483.8,588.15,449.24,477.16,470.99,478.25,638.06,489.4,500.51,464.94,491.29,520.87,82.6,,,,353078.442,13553.35,138096.262,100.0,50.0,50.0,100.0,0.0,0.0,50.0,0.0,50.0,2
2021,2516102,Soledade,2,464.19,476.08,461.92,484.02,589.44,449.85,472.14,451.03,464.19,555.83,492.88,483.98,483.7,523.68,656.67,98.6,264.1,268.16,4.4,203479.634,13377.14,83304.932,100.0,50.0,50.0,50.0,50.0,0.0,50.0,0.0,50.0,2
2021,2516151,Sossêgo,2,493.63,547.73,539.35,614.6,806.67,478.22,557.95,532.78,563.35,870.0,524.45,527.3,552.5,717.1,680.0,100.0,,,,38718.862,10663.42,25394.716,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2516201,Sousa,1,489.68,515.83,483.09,518.05,607.62,477.85,481.81,473.64,491.43,651.58,499.44,543.93,490.89,540.03,571.3,84.2,285.51,291.26,4.1,1318528.629,18836.93,338497.607,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1
2021,2516201,Sousa,2,461.42,487.38,473.48,507.69,630.0,456.24,485.23,469.65,497.61,654.67,467.9,490.07,478.27,520.28,599.17,99.3,269.52,274.48,4.5,1318528.629,18836.93,338497.607,100.0,77.78,100.0,100.0,66.67,0.0,77.78,33.33,66.67,9
2021,2516300,Sumé,2,456.6,479.97,456.35,475.51,514.15,443.3,474.35,454.87,469.0,522.86,470.56,485.88,457.9,482.34,505.0,100.0,,,,200876.661,11749.92,88063.626,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2516409,Tacima,2,455.18,443.54,427.68,476.07,553.33,470.34,447.6,425.58,440.56,572.0,444.36,440.64,429.19,501.43,540.0,95.4,,,,91695.546,8317.81,57466.354,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2021,2516508,Taperoá,2,464.19,501.83,481.16,474.39,598.82,455.6,506.07,480.32,467.43,591.54,492.09,488.04,483.89,497.02,622.5,99.2,,,,139192.251,8977.25,79123.107,100.0,100.0,100.0,100.0,0.0,0.0,100.0,50.0,50.0,2
2021,2516607,Tavares,2,467.14,508.53,476.93,525.72,602.86,458.25,522.22,505.71,506.97,606.0,475.22,496.09,450.76,542.76,600.0,98.9,274.1,274.72,4.6,139899.911,9458.45,80805.531,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,50.0,2
2021,2516706,Teixeira,2,459.36,496.82,473.52,491.58,582.61,468.81,500.34,483.08,499.3,655.56,453.29,494.56,467.37,486.62,535.71,97.3,,,,169084.804,11027.51,85098.551,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2021,2516755,Tenório,2,448.38,485.6,435.4,492.54,580.0,428.48,478.88,413.4,460.22,570.0,528.0,512.5,523.4,621.8,620.0,100.0,,,,34478.107,11111.22,20746.128,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2021,2516805,Triunfo,2,445.31,460.4,471.76,522.64,542.5,416.2,419.9,466.73,455.2,526.67,462.78,484.7,474.78,563.1,552.0,100.0,271.12,286.19,4.8,87467.916,9233.39,49149.983,100.0,100.0,100.0,100.0,50.0,0.0,100.0,0.0,50.0,2
2021,2516904,Uiraúna,2,464.12,469.45,460.93,460.41,570.48,458.01,449.73,446.21,447.37,550.0,472.28,495.73,480.57,477.81,597.78,100.0,,,,192520.429,12537.15,83405.241,66.67,66.67,66.67,100.0,0.0,0.0,66.67,33.33,100.0,3
2021,2517001,Umbuzeiro,2,437.95,467.39,438.89,458.04,535.2,431.02,463.24,442.96,468.16,567.5,450.27,474.76,431.64,440.03,477.78,100.0,227.16,232.24,3.4,91142.064,9193.27,57628.584,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1
2021,2517100,Várzea,2,463.0,463.59,447.91,517.57,505.71,426.5,488.55,463.2,488.3,550.0,477.6,453.6,441.8,529.28,488.0,,,,,37561.245,13087.54,20789.148,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,1
2021,2517209,Vieirópolis,2,460.25,438.75,436.63,476.72,596.0,409.83,400.83,386.7,523.77,660.0,481.86,455.0,458.03,456.56,568.57,100.0,,,,52688.691,9766.21,29963.913,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2021,2517407,Zabelê,2,452.35,490.5,460.7,479.55,570.0,,,,,,452.35,490.5,460.7,479.55,570.0,100.0,240.17,232.34,3.5,26960.577,11882.14,16127.331,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2022,2500106,Água Branca,2,464.16,494.76,484.44,517.28,605.0,453.59,490.07,480.69,514.28,637.78,477.75,500.79,489.27,521.12,562.86,75.9,271.86,272.0,4.6,,,,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2022,2500205,Aguiar,2,460.86,459.69,435.44,477.18,542.67,453.88,475.68,433.08,444.08,656.67,465.51,449.02,437.01,499.24,466.67,68.4,,,,,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1
2022,2500304,Alagoa Grande,2,458.79,474.26,467.42,469.67,548.66,442.2,460.49,463.26,454.16,526.11,478.06,490.25,472.25,487.68,574.84,63.8,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,2
2022,2500403,Alagoa Nova,2,463.24,502.49,475.86,497.99,601.08,449.54,514.52,460.79,480.64,615.0,488.52,480.28,503.7,530.01,575.38,90.7,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2022,2500502,Alagoinha,2,461.62,471.88,447.04,462.97,469.63,445.37,475.56,441.56,453.96,483.23,483.52,466.91,454.42,475.1,451.3,82.1,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2022,2500536,Alcantil,2,501.2,522.67,506.68,522.88,593.33,459.38,507.3,477.38,470.3,505.0,584.85,553.4,565.3,628.05,770.0,55.2,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2022,2500577,Algodão de Jandaíra,2,468.85,489.98,440.98,482.35,315.0,459.9,462.93,408.2,447.93,113.33,495.7,571.1,539.3,585.6,920.0,92.6,,,,,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
2022,2500601,Alhandra,2,475.24,496.11,484.06,495.97,547.57,472.61,496.34,483.31,477.4,556.19,478.69,495.8,485.05,520.35,536.25,84.7,,,,,,,100.0,33.33,0.0,100.0,0.0,0.0,33.33,66.67,100.0,3
2022,2500700,São João do Rio do Peixe,2,474.6,481.75,480.97,494.56,597.02,454.2,469.5,483.67,466.27,638.0,489.72,490.82,478.96,515.52,566.67,83.5,254.27,267.82,4.1,,,,100.0,66.67,0.0,100.0,0.0,0.0,66.67,33.33,66.67,3
2022,2500700,São João do Rio do Peixe,3,481.08,459.38,458.4,429.1,580.0,468.53,438.4,433.37,446.8,580.0,518.7,522.3,533.5,376.0,580.0,83.5,254.27,267.82,4.1,,,,,,,,,,,,,
2022,2500734,Amparo,2,464.82,508.36,460.55,499.52,722.5,455.07,517.72,476.9,496.62,746.67,494.1,480.3,411.5,508.25,650.0,94.7,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2022,2500775,Aparecida,2,450.22,499.54,468.1,485.89,562.76,439.53,485.94,459.22,455.99,563.53,465.37,518.8,480.68,528.26,561.67,100.0,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2022,2500809,Araçagi,2,485.69,506.29,469.19,479.21,620.59,480.8,512.45,481.84,491.02,690.91,494.66,495.0,445.99,457.57,491.67,96.8,,,,,,,100.0,100.0,0.0,50.0,50.0,0.0,100.0,50.0,50.0,2
2022,2500908,Arara,2,474.36,499.09,479.62,491.75,589.76,466.68,498.9,477.31,480.96,610.4,486.36,499.39,483.24,508.61,557.5,95.3,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,2
2022,2501005,Araruna,2,474.53,506.06,487.44,522.2,679.53,469.49,504.08,482.85,507.15,715.86,484.96,510.16,496.94,553.36,604.29,66.5,,,,,,,100.0,50.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,2
2022,2501005,Araruna,3,438.8,498.4,398.0,450.0,0.0,438.8,498.4,398.0,450.0,0.0,,,,,,66.5,,,,,,,,,,,,,,,,
2022,2501104,Areia,2,465.1,491.5,478.64,490.44,543.57,453.61,484.04,474.49,473.59,541.29,479.34,500.74,483.79,511.32,546.4,84.5,247.91,262.08,4.1,,,,100.0,100.0,33.33,100.0,33.33,0.0,100.0,0.0,66.67,3
2022,2501153,Areia de Baraúnas,2,446.8,490.7,485.0,491.4,280.0,446.8,490.7,485.0,491.4,280.0,,,,,,41.4,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2022,2501203,Areial,2,488.76,507.27,478.82,490.49,553.64,485.94,510.72,493.45,463.07,578.18,491.59,503.82,464.19,517.9,529.09,81.1,,,,,,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1
2022,2501203,Areial,3,556.65,565.5,541.95,555.3,620.0,476.7,530.1,494.5,427.1,380.0,636.6,600.9,589.4,683.5,860.0,81.1,,,,,,,,,,,,,,,,
2022,2501302,Aroeiras,2,466.48,489.27,465.29,473.12,572.0,450.15,492.33,465.26,450.97,613.33,490.98,484.68,465.34,506.35,510.0,82.9,241.1,246.53,3.8,,,,100.0,100.0,0.0,100.0,50.0,100.0,50.0,0.0,50.0,2
2022,2501351,Assunção,2,511.87,541.17,517.23,581.9,633.33,437.0,502.6,497.9,628.8,640.0,549.3,560.45,526.9,558.45,630.0,100.0,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
2022,2501401,Baía da Traição,2,458.43,467.26,477.45,480.04,545.0,457.35,479.71,490.79,479.86,564.0,461.66,429.94,437.42,480.6,488.0,87.8,233.06,234.29,3.3,,,,100.0,66.67,0.0,66.67,33.33,0.0,33.33,0.0,100.0,3
2022,2501500,Bananeiras,1,479.08,496.35,500.28,448.42,604.0,479.08,496.35,500.28,448.42,604.0,,,,,,91.9,,,,,,,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2022,2501500,Bananeiras,2,472.34,495.73,488.34,497.94,630.37,458.46,498.16,484.51,460.52,580.0,487.29,493.12,492.47,538.25,684.62,48.1,,,,,,,100.0,50.0,0.0,100.0,0.0,0.0,50.0,0.0,50.0,2
2022,2501534,Baraúna,2,453.25,464.57,440.89,449.31,519.35,463.76,490.76,448.46,442.03,511.43,444.59,443.01,434.65,455.31,525.88,95.4,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2022,2501534,Baraúna,3,426.25,495.0,474.15,501.8,510.0,426.25,495.0,474.15,501.8,510.0,,,,,,95.4,,,,,,,,,,,,,,,,
2022,2501575,Barra de Santana,2,455.56,486.86,459.71,508.24,555.0,445.2,489.52,442.7,516.42,685.0,465.92,484.2,476.72,500.05,425.0,90.7,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2022,2501609,Barra de Santa Rosa,2,447.89,447.42,438.25,454.06,447.31,457.26,464.41,453.13,448.46,495.56,437.78,429.07,422.18,460.11,395.2,86.1,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2022,2501708,Barra de São Miguel,2,455.88,479.89,450.69,447.72,491.67,444.99,486.81,468.54,452.81,425.71,471.12,470.2,425.7,440.58,584.0,96.2,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2022,2501807,Bayeux,2,461.14,483.99,484.65,466.49,520.0,452.2,483.56,484.36,446.21,514.51,470.26,484.43,484.95,487.18,525.6,66.8,,,,,,,100.0,71.43,0.0,100.0,14.29,0.0,71.43,0.0,71.43,7
2022,2501807,Bayeux,3,481.3,373.2,366.2,402.3,0.0,,,,,,481.3,373.2,366.2,402.3,0.0,66.8,,,,,,,,,,,,,,,,
2022,2501906,Belém,2,456.59,487.9,463.93,471.54,550.4,445.14,472.73,446.43,443.01,484.29,471.17,507.21,486.2,507.84,634.55,76.3,247.07,263.99,3.9,,,,100.0,100.0,0.0,100.0,50.0,0.0,100.0,50.0,50.0,2
2022,2502003,Belém do Brejo do Cruz,2,482.06,469.97,481.42,511.54,573.85,488.64,478.82,485.1,504.34,550.0,471.54,455.8,475.52,523.06,612.0,76.8,266.36,262.09,4.1,,,,100.0,100.0,0.0,50.0,50.0,0.0,50.0,0.0,50.0,2
2022,2502052,Bernardino Batista,2,430.33,503.64,494.39,479.18,653.75,438.89,510.8,494.49,490.58,704.29,370.4,453.55,493.75,399.4,300.0,74.4,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2022,2502102,Boa Ventura,2,434.6,576.6,547.2,539.1,600.0,,,,,,434.6,576.6,547.2,539.1,600.0,87.9,,,,,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2022,2502151,Boa Vista,2,459.79,491.68,436.74,477.84,615.71,432.2,473.69,410.69,484.97,574.29,487.37,509.67,462.79,470.71,657.14,100.0,239.56,252.32,3.8,,,,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,1
2022,2502201,Bom Jesus,2,465.4,481.9,513.95,478.7,440.0,465.4,481.9,513.95,478.7,440.0,,,,,,76.5,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2022,2502300,Bom Sucesso,2,482.37,483.22,462.76,485.12,561.67,457.08,492.32,480.77,474.23,583.33,507.65,474.12,444.75,496.0,540.0,100.0,,,,,,,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,1
2022,2502409,Bonito de Santa Fé,2,457.52,454.34,449.14,449.55,510.91,439.45,443.38,428.18,456.75,546.67,479.21,467.49,474.29,440.92,468.0,88.8,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
2022,2502508,Boqueirão,2,476.79,506.09,505.38,502.55,533.93,471.18,489.46,505.34,479.72,502.86,486.15,533.8,505.45,540.59,585.71,73.8,250.81,260.36,4.1,,,,100.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,50.0,2
2022,2502607,Igaracy,2,459.49,459.24,440.29,466.08,517.6,446.63,440.12,431.81,428.08,517.5,482.36,493.22,455.37,533.66,517.78,97.3,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1
2022,2502706,Borborema,2,432.62,454.82,448.27,468.49,578.67,426.17,458.38,452.18,435.64,617.78,442.3,449.48,442.42,517.77,520.0,95.3,,,,,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1
2022,2502805,Brejo do Cruz,2,454.19,452.14,435.99,463.98,470.0,435.68,431.17,431.79,430.95,467.5,472.69,473.11,440.19,497.02,472.5,72.5,248.26,254.04,3.9,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,50.0,2
2022,2502904,Brejo dos Santos,2,455.16,436.5,447.53,438.17,421.0,455.26,434.64,449.16,420.72,380.0,455.09,437.73,446.44,449.8,448.33,100.0,,,,,,,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,1
2022,2503001,Caaporã,2,452.99,449.35,445.03,462.42,520.0,443.0,428.02,446.12,440.05,548.7,467.37,480.0,443.46,494.57,478.75,79.8,237.77,249.9,3.7,,,,100.0,50.0,0.0,100.0,50.0,0.0,0.0,0.0,50.0,2
2022,2503100,Cabaceiras,2,469.13,495.94,487.03,518.54,590.37,463.94,494.11,488.58,510.0,582.86,487.3,502.32,481.63,548.4,616.67,92.0,268.5,275.02,4.5,,,,100.0,100.0,0.0,100.0,50.0,50.0,100.0,0.0,0.0,2
2022,2503209,Cabedelo,1,523.46,553.14,545.91,571.65,700.83,514.66,553.39,553.88,562.63,728.33,538.13,552.72,532.61,586.68,655.0,96.2,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,50.0,2
2022,2503209,Cabedelo,2,457.15,474.46,465.07,468.22,434.8,446.51,470.36,456.32,436.09,445.71,470.68,479.67,476.21,509.11,420.91,86.2,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,83.33,50.0,83.33,6
2022,2503308,Cachoeira dos Índios,2,450.35,468.95,481.6,473.42,623.53,441.07,453.79,477.1,448.58,631.67,472.62,505.32,492.4,533.04,604.0,81.6,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,1
2022,2503407,Cacimba de Areia,2,447.77,516.17,484.4,463.93,613.33,447.77,516.17,484.4,463.93,613.33,,,,,,100.0,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,1
2022,2503407,Cacimba de Areia,3,516.9,570.5,571.4,383.6,600.0,,,,,,516.9,570.5,571.4,383.6,600.0,100.0,,,,,,,,,,,,,,,,
2022,2503506,Cacimba de Dentro,2,467.94,509.25,499.37,494.69,492.0,455.86,481.36,478.75,457.02,427.14,476.0,527.85,513.11,519.81,535.24,76.1,254.94,263.52,4.1,,,,100.0,50.0,0.0,100.0,0.0,50.0,50.0,0.0,50.0,2
2022,2503555,Cacimbas,2,434.52,451.37,400.91,433.86,466.67,437.39,451.09,400.19,448.84,410.0,428.78,451.92,402.35,403.9,580.0,81.0,,,,,,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,1
